geoid,tract_name,year,pop_under_5,total_pop,pct_under_5
"23027043000","Census Tract 430, Waldo County","2021",235,6890,"3.4107402031930336"
"23027044000","Census Tract 440, Waldo County","2021",96,4427,"2.1685114072735487"
"23027045000","Census Tract 450, Waldo County","2021",193,5838,"3.305926687221651"
"23027046001","Census Tract 460.01, Waldo County","2021",73,2039,"3.5801863658656203"
"23027046002","Census Tract 460.02, Waldo County","2021",472,5329,"8.857196472133609"
"23027047000","Census Tract 470, Waldo County","2021",185,4766,"3.8816617708770456"
"23029955100","Census Tract 9551, Washington County","2021",137,2752,"4.978197674418604"
"23029955300","Census Tract 9553, Washington County","2021",99,1481,"6.684672518568535"
"23029955400","Census Tract 9554, Washington County","2021",46,1464,"3.1420765027322406"
"23029955500","Census Tract 9555, Washington County","2021",196,3010,"6.511627906976744"
"23029955600","Census Tract 9556, Washington County","2021",73,2001,"3.648175912043978"
"23029955700","Census Tract 9557, Washington County","2021",37,1226,"3.0179445350734095"
"23029955800","Census Tract 9558, Washington County","2021",92,2160,"4.2592592592592595"
"23029955900","Census Tract 9559, Washington County","2021",123,2753,"4.46785325099891"
"23029956100","Census Tract 9561, Washington County","2021",180,2285,"7.87746170678337"
"23029956200","Census Tract 9562, Washington County","2021",93,2709,"3.433001107419712"
"23029956300","Census Tract 9563, Washington County","2021",136,2811,"4.838135894699396"
"23029956400","Census Tract 9564, Washington County","2021",92,2940,"3.1292517006802725"
"23029956500","Census Tract 9565, Washington County","2021",200,3411,"5.863383172090296"
"23029990000","Census Tract 9900, Washington County","2021",0,0,"0"
"23031005100","Census Tract 51, York County","2021",295,5328,"5.536786786786787"
"23031005200","Census Tract 52, York County","2021",195,5410,"3.6044362292051755"
"23031005301","Census Tract 53.01, York County","2021",190,3552,"5.349099099099099"
"23031005302","Census Tract 53.02, York County","2021",190,3069,"6.190941674812643"
"23031005400","Census Tract 54, York County","2021",127,2844,"4.465541490857946"
"23031006103","Census Tract 61.03, York County","2021",68,3062,"2.2207707380796866"
"23031006104","Census Tract 61.04, York County","2021",36,2402,"1.4987510407993339"
"23031006105","Census Tract 61.05, York County","2021",0,1094,"0"
"23031006106","Census Tract 61.06, York County","2021",40,2396,"1.669449081803005"
"23031020001","Census Tract 200.01, York County","2021",129,3223,"4.002482159478746"
"23031020002","Census Tract 200.02, York County","2021",100,5109,"1.9573302016050107"
"23031021000","Census Tract 210, York County","2021",231,4707,"4.907584448693435"
"23031022000","Census Tract 220, York County","2021",166,3883,"4.275045068246201"
"23031022500","Census Tract 225, York County","2021",169,3444,"4.9070847851335655"
"23031023000","Census Tract 230, York County","2021",176,3169,"5.553802461344272"
"23031023501","Census Tract 235.01, York County","2021",127,3714,"3.4194938072159395"
"23031023502","Census Tract 235.02, York County","2021",143,3528,"4.053287981859411"
"23031024001","Census Tract 240.01, York County","2021",301,3400,"8.852941176470589"
"23031024002","Census Tract 240.02, York County","2021",272,4520,"6.017699115044247"
"23031024501","Census Tract 245.01, York County","2021",168,4509,"3.7258815701929473"
"23031024502","Census Tract 245.02, York County","2021",62,2185,"2.8375286041189933"
"23031025100","Census Tract 251, York County","2021",159,3582,"4.438860971524288"
"23031025203","Census Tract 252.03, York County","2021",9,2910,"0.30927835051546393"
"23031025204","Census Tract 252.04, York County","2021",87,2282,"3.812445223488168"
"23031025205","Census Tract 252.05, York County","2021",128,2684,"4.769001490312966"
"23031025206","Census Tract 252.06, York County","2021",266,5368,"4.955290611028316"
"23031025300","Census Tract 253, York County","2021",265,3342,"7.929383602633154"
"23031025400","Census Tract 254, York County","2021",19,2163,"0.8784096162736941"
"23031026000","Census Tract 260, York County","2021",255,4253,"5.995767693392899"
"23031027000","Census Tract 270, York County","2021",74,3607,"2.0515663986692543"
"23031028001","Census Tract 280.01, York County","2021",132,3282,"4.021937842778794"
"23031028003","Census Tract 280.03, York County","2021",187,4619,"4.048495345312839"
"23031028004","Census Tract 280.04, York County","2021",19,3565,"0.5329593267882188"
"23031029000","Census Tract 290, York County","2021",147,3073,"4.783599088838269"
"23031030101","Census Tract 301.01, York County","2021",124,2142,"5.788982259570495"
"23031030102","Census Tract 301.02, York County","2021",248,2290,"10.829694323144105"
"23031030201","Census Tract 302.01, York County","2021",138,4056,"3.4023668639053253"
"23031030203","Census Tract 302.03, York County","2021",72,3417,"2.1071115013169446"
"23031030204","Census Tract 302.04, York County","2021",203,3159,"6.426084203861981"
"23031030205","Census Tract 302.05, York County","2021",189,3057,"6.182531894013739"
"23031030300","Census Tract 303, York County","2021",180,3691,"4.876727174207532"
"23031031000","Census Tract 310, York County","2021",84,6437,"1.304955724716483"
"23031032001","Census Tract 320.01, York County","2021",215,4782,"4.4960267670430785"
"23031032002","Census Tract 320.02, York County","2021",285,3109,"9.166934705693148"
"23031033000","Census Tract 330, York County","2021",296,4950,"5.97979797979798"
"23031034002","Census Tract 340.02, York County","2021",546,6059,"9.011388017824723"
"23031034003","Census Tract 340.03, York County","2021",131,2153,"6.0845332094751505"
"23031034004","Census Tract 340.04, York County","2021",32,1709,"1.8724400234055003"
"23031034005","Census Tract 340.05, York County","2021",36,1235,"2.91497975708502"
"23031034006","Census Tract 340.06, York County","2021",16,1207,"1.3256006628003314"
"23031035001","Census Tract 350.01, York County","2021",179,3817,"4.689546764474718"
"23031035002","Census Tract 350.02, York County","2021",193,3626,"5.322669608383894"
"23031036002","Census Tract 360.02, York County","2021",316,6002,"5.2649116961013"
"23031036003","Census Tract 360.03, York County","2021",91,3232,"2.8155940594059405"
"23031036004","Census Tract 360.04, York County","2021",297,4347,"6.832298136645963"
"23031037000","Census Tract 370, York County","2021",386,6725,"5.739776951672862"
"23031038001","Census Tract 380.01, York County","2021",301,6726,"4.475170978293191"
"23031038002","Census Tract 380.02, York County","2021",144,3280,"4.390243902439024"
"23031990100","Census Tract 9901, York County","2021",0,0,"0"
"23001010100","Census Tract 101; Androscoggin County; Maine","2022",46,1538,"2.990897269180754"
"23001010200","Census Tract 102; Androscoggin County; Maine","2022",53,5149,"1.0293260827345116"
"23001010300","Census Tract 103; Androscoggin County; Maine","2022",227,2554,"8.88801879404855"
"23001010400","Census Tract 104; Androscoggin County; Maine","2022",41,2245,"1.826280623608018"
"23001010500","Census Tract 105; Androscoggin County; Maine","2022",253,2295,"11.0239651416122"
"23001010600","Census Tract 106; Androscoggin County; Maine","2022",87,3030,"2.8712871287128716"
"23001010700","Census Tract 107; Androscoggin County; Maine","2022",142,3132,"4.5338441890166035"
"23001010800","Census Tract 108; Androscoggin County; Maine","2022",196,4095,"4.786324786324787"
"23001020100","Census Tract 201; Androscoggin County; Maine","2022",143,1573,"9.090909090909092"
"23001020200","Census Tract 202; Androscoggin County; Maine","2022",77,1456,"5.288461538461538"
"23001020301","Census Tract 203.01; Androscoggin County; Maine","2022",77,2412,"3.1923714759535655"
"23001020302","Census Tract 203.02; Androscoggin County; Maine","2022",229,2197,"10.423304506144742"
"23001020303","Census Tract 203.03; Androscoggin County; Maine","2022",107,1928,"5.549792531120332"
"23001020401","Census Tract 204.01; Androscoggin County; Maine","2022",427,2444,"17.471358428805235"
"23001020402","Census Tract 204.02; Androscoggin County; Maine","2022",53,1457,"3.63761153054221"
"23001020500","Census Tract 205; Androscoggin County; Maine","2022",332,3492,"9.507445589919817"
"23001020600","Census Tract 206; Androscoggin County; Maine","2022",74,2662,"2.779864763335838"
"23001020700","Census Tract 207; Androscoggin County; Maine","2022",180,5632,"3.196022727272727"
"23001020801","Census Tract 208.01; Androscoggin County; Maine","2022",153,3003,"5.094905094905095"
"23001020802","Census Tract 208.02; Androscoggin County; Maine","2022",209,4931,"4.238491178259988"
"23001020900","Census Tract 209; Androscoggin County; Maine","2022",355,4390,"8.086560364464694"
"23001030100","Census Tract 301; Androscoggin County; Maine","2022",375,5140,"7.295719844357977"
"23001030200","Census Tract 302; Androscoggin County; Maine","2022",310,4529,"6.8447780967100895"
"23001040000","Census Tract 400; Androscoggin County; Maine","2022",284,4176,"6.800766283524904"
"23001041000","Census Tract 410; Androscoggin County; Maine","2022",410,5883,"6.969233384327723"
"23001041500","Census Tract 415; Androscoggin County; Maine","2022",126,5854,"2.152374444824052"
"23001042000","Census Tract 420; Androscoggin County; Maine","2022",49,5822,"0.8416351769151496"
"23001043000","Census Tract 430; Androscoggin County; Maine","2022",111,1873,"5.92632140950347"
"23001044000","Census Tract 440; Androscoggin County; Maine","2022",234,3061,"7.644560601110747"
"23001045000","Census Tract 450; Androscoggin County; Maine","2022",177,2267,"7.807675341861491"
"23001046000","Census Tract 460; Androscoggin County; Maine","2022",254,4377,"5.803061457619374"
"23001046500","Census Tract 465; Androscoggin County; Maine","2022",383,6935,"5.522710886806056"
"23003950100","Census Tract 9501; Aroostook County; Maine","2022",77,2155,"3.5730858468677495"
"23003950200","Census Tract 9502; Aroostook County; Maine","2022",87,2398,"3.628023352793995"
"23003950300","Census Tract 9503; Aroostook County; Maine","2022",130,3854,"3.3731188375713548"
"23003950400","Census Tract 9504; Aroostook County; Maine","2022",81,1757,"4.610130904951622"
"23003950600","Census Tract 9506; Aroostook County; Maine","2022",159,4079,"3.8980142191713654"
"23003950700","Census Tract 9507; Aroostook County; Maine","2022",129,2521,"5.1170170567235225"
"23003950900","Census Tract 9509; Aroostook County; Maine","2022",44,1981,"2.221100454316002"
"23003951000","Census Tract 9510; Aroostook County; Maine","2022",174,3161,"5.5045871559633035"
"23003951100","Census Tract 9511; Aroostook County; Maine","2022",152,2597,"5.852907200616095"
"23003951200","Census Tract 9512; Aroostook County; Maine","2022",50,2204,"2.268602540834846"
"23003951300","Census Tract 9513; Aroostook County; Maine","2022",50,2898,"1.725327812284334"
"23003951400","Census Tract 9514; Aroostook County; Maine","2022",235,2352,"9.991496598639456"
"23003951600","Census Tract 9516; Aroostook County; Maine","2022",114,1628,"7.002457002457002"
"23003951700","Census Tract 9517; Aroostook County; Maine","2022",221,4664,"4.738421955403087"
"23003951800","Census Tract 9518; Aroostook County; Maine","2022",196,3308,"5.92503022974607"
"23003951900","Census Tract 9519; Aroostook County; Maine","2022",196,2836,"6.911142454160791"
"23003952000","Census Tract 9520; Aroostook County; Maine","2022",112,2628,"4.26179604261796"
"23003952100","Census Tract 9521; Aroostook County; Maine","2022",178,2742,"6.491611962071481"
"23003952300","Census Tract 9523; Aroostook County; Maine","2022",73,2212,"3.300180831826401"
"23003952400","Census Tract 9524; Aroostook County; Maine","2022",154,3979,"3.8703191756722792"
"23003952500","Census Tract 9525; Aroostook County; Maine","2022",41,2066,"1.984511132623427"
"23003952600","Census Tract 9526; Aroostook County; Maine","2022",203,3211,"6.32201806290875"
"23003952700","Census Tract 9527; Aroostook County; Maine","2022",179,2661,"6.726794438181134"
"23003952900","Census Tract 9529; Aroostook County; Maine","2022",195,3345,"5.829596412556054"
"23005000100","Census Tract 1; Cumberland County; Maine","2022",16,2334,"0.6855184233076265"
"23005000200","Census Tract 2; Cumberland County; Maine","2022",44,2555,"1.7221135029354209"
"23005000300","Census Tract 3; Cumberland County; Maine","2022",115,3096,"3.714470284237726"
"23005000500","Census Tract 5; Cumberland County; Maine","2022",123,2160,"5.694444444444445"
"23005000600","Census Tract 6; Cumberland County; Maine","2022",32,3326,"0.9621166566446182"
"23005001000","Census Tract 10; Cumberland County; Maine","2022",63,3174,"1.9848771266540641"
"23005001100","Census Tract 11; Cumberland County; Maine","2022",17,2552,"0.6661442006269592"
"23005001200","Census Tract 12; Cumberland County; Maine","2022",52,1481,"3.5111411208642807"
"23005001300","Census Tract 13; Cumberland County; Maine","2022",264,3616,"7.300884955752212"
"23005001500","Census Tract 15; Cumberland County; Maine","2022",63,3625,"1.7379310344827585"
"23005001700","Census Tract 17; Cumberland County; Maine","2022",173,4923,"3.5141174080845015"
"23005001800","Census Tract 18; Cumberland County; Maine","2022",170,3743,"4.541811381244991"
"23005001900","Census Tract 19; Cumberland County; Maine","2022",103,4000,"2.5749999999999997"
"23005002001","Census Tract 20.01; Cumberland County; Maine","2022",265,3417,"7.755340942347089"
"23005002002","Census Tract 20.02; Cumberland County; Maine","2022",109,2598,"4.195535026943803"
"23005002101","Census Tract 21.01; Cumberland County; Maine","2022",471,6217,"7.576001286794273"
"23005002102","Census Tract 21.02; Cumberland County; Maine","2022",365,5863,"6.225481835237933"
"23005002200","Census Tract 22; Cumberland County; Maine","2022",265,4828,"5.488815244407622"
"23005002300","Census Tract 23; Cumberland County; Maine","2022",139,3717,"3.739574926015604"
"23005002400","Census Tract 24; Cumberland County; Maine","2022",13,1337,"0.9723261032161555"
"23005002501","Census Tract 25.01; Cumberland County; Maine","2022",141,3642,"3.8714991762767705"
"23005002503","Census Tract 25.03; Cumberland County; Maine","2022",302,4138,"7.298211696471725"
"23005002504","Census Tract 25.04; Cumberland County; Maine","2022",285,4724,"6.0330228619813715"
"23005002600","Census Tract 26; Cumberland County; Maine","2022",176,4229,"4.161740364152282"
"23005002700","Census Tract 27; Cumberland County; Maine","2022",416,5370,"7.746741154562383"
"23005002800","Census Tract 28; Cumberland County; Maine","2022",259,3295,"7.860394537177541"
"23005002901","Census Tract 29.01; Cumberland County; Maine","2022",123,4091,"3.0065998533365925"
"23005002902","Census Tract 29.02; Cumberland County; Maine","2022",89,3354,"2.653548002385212"
"23005003001","Census Tract 30.01; Cumberland County; Maine","2022",68,3744,"1.8162393162393164"
"23005003002","Census Tract 30.02; Cumberland County; Maine","2022",240,3371,"7.119549095223969"
"23005003100","Census Tract 31; Cumberland County; Maine","2022",248,4123,"6.015037593984962"
"23005003200","Census Tract 32; Cumberland County; Maine","2022",173,3074,"5.627846454131425"
"23005003300","Census Tract 33; Cumberland County; Maine","2022",136,3462,"3.928365106874639"
"23005003400","Census Tract 34; Cumberland County; Maine","2022",185,4804,"3.8509575353871774"
"23005003500","Census Tract 35; Cumberland County; Maine","2022",119,4078,"2.918097106424718"
"23005003701","Census Tract 37.01; Cumberland County; Maine","2022",240,4184,"5.736137667304015"
"23005003702","Census Tract 37.02; Cumberland County; Maine","2022",124,5335,"2.32427366447985"
"23005004001","Census Tract 40.01; Cumberland County; Maine","2022",72,3049,"2.361429977041653"
"23005004002","Census Tract 40.02; Cumberland County; Maine","2022",220,7839,"2.806480418420717"
"23005004100","Census Tract 41; Cumberland County; Maine","2022",586,7111,"8.240753761777528"
"23005004201","Census Tract 42.01; Cumberland County; Maine","2022",340,4303,"7.901464094817569"
"23005004202","Census Tract 42.02; Cumberland County; Maine","2022",358,4737,"7.557525860249102"
"23005004401","Census Tract 44.01; Cumberland County; Maine","2022",234,5856,"3.995901639344263"
"23005004402","Census Tract 44.02; Cumberland County; Maine","2022",130,3128,"4.156010230179028"
"23005004501","Census Tract 45.01; Cumberland County; Maine","2022",231,3446,"6.703424260011608"
"23005004502","Census Tract 45.02; Cumberland County; Maine","2022",404,5254,"7.689379520365436"
"23005004600","Census Tract 46; Cumberland County; Maine","2022",292,4106,"7.111544081831466"
"23005004701","Census Tract 47.01; Cumberland County; Maine","2022",126,2219,"5.678233438485805"
"23005004702","Census Tract 47.02; Cumberland County; Maine","2022",387,6065,"6.3808738664468265"
"23005004802","Census Tract 48.02; Cumberland County; Maine","2022",197,5054,"3.8979026513652553"
"23005004803","Census Tract 48.03; Cumberland County; Maine","2022",248,5999,"4.134022337056176"
"23005004804","Census Tract 48.04; Cumberland County; Maine","2022",259,4405,"5.879682179341658"
"23005004805","Census Tract 48.05; Cumberland County; Maine","2022",218,3122,"6.982703395259449"
"23005011100","Census Tract 111; Cumberland County; Maine","2022",404,4632,"8.721934369602764"
"23005011203","Census Tract 112.03; Cumberland County; Maine","2022",153,3910,"3.91304347826087"
"23005011204","Census Tract 112.04; Cumberland County; Maine","2022",206,3560,"5.786516853932584"
"23005011205","Census Tract 112.05; Cumberland County; Maine","2022",260,2924,"8.891928864569083"
"23005011206","Census Tract 112.06; Cumberland County; Maine","2022",142,3921,"3.621525121142566"
"23005011300","Census Tract 113; Cumberland County; Maine","2022",143,2744,"5.211370262390671"
"23005011500","Census Tract 115; Cumberland County; Maine","2022",309,7305,"4.229979466119096"
"23005012001","Census Tract 120.01; Cumberland County; Maine","2022",179,1747,"10.246136233543217"
"23005012002","Census Tract 120.02; Cumberland County; Maine","2022",162,2800,"5.785714285714286"
"23005013001","Census Tract 130.01; Cumberland County; Maine","2022",39,1709,"2.2820362785254535"
"23005013002","Census Tract 130.02; Cumberland County; Maine","2022",104,1948,"5.338809034907597"
"23005014001","Census Tract 140.01; Cumberland County; Maine","2022",157,2765,"5.678119349005425"
"23005014002","Census Tract 140.02; Cumberland County; Maine","2022",14,1163,"1.2037833190025795"
"23005015000","Census Tract 150; Cumberland County; Maine","2022",84,2498,"3.362690152121697"
"23005016001","Census Tract 160.01; Cumberland County; Maine","2022",34,3613,"0.941046221976197"
"23005016002","Census Tract 160.02; Cumberland County; Maine","2022",47,1858,"2.529601722282024"
"23005016500","Census Tract 165; Cumberland County; Maine","2022",123,3183,"3.8642789820923658"
"23005017002","Census Tract 170.02; Cumberland County; Maine","2022",121,3521,"3.436523714853735"
"23005017003","Census Tract 170.03; Cumberland County; Maine","2022",201,3323,"6.048751128498345"
"23005017004","Census Tract 170.04; Cumberland County; Maine","2022",26,3628,"0.7166482910694598"
"23005017101","Census Tract 171.01; Cumberland County; Maine","2022",18,2303,"0.7815892314372557"
"23005017102","Census Tract 171.02; Cumberland County; Maine","2022",116,2714,"4.274134119380987"
"23005017303","Census Tract 173.03; Cumberland County; Maine","2022",199,5108,"3.89584964761159"
"23005017305","Census Tract 173.05; Cumberland County; Maine","2022",146,5498,"2.655511094943616"
"23005017306","Census Tract 173.06; Cumberland County; Maine","2022",183,5040,"3.6309523809523814"
"23005017307","Census Tract 173.07; Cumberland County; Maine","2022",71,2528,"2.8085443037974684"
"23005017308","Census Tract 173.08; Cumberland County; Maine","2022",101,4141,"2.4390243902439024"
"23005990000","Census Tract 9900; Cumberland County; Maine","2022",0,0,"0"
"23007970101","Census Tract 9701.01; Franklin County; Maine","2022",85,2166,"3.9242843951985225"
"23007970102","Census Tract 9701.02; Franklin County; Maine","2022",16,568,"2.8169014084507045"
"23007970601","Census Tract 9706.01; Franklin County; Maine","2022",22,1560,"1.4102564102564104"
"23007970602","Census Tract 9706.02; Franklin County; Maine","2022",86,2379,"3.614964270701976"
"23007971000","Census Tract 9710; Franklin County; Maine","2022",259,4081,"6.34648370497427"
"23007971100","Census Tract 9711; Franklin County; Maine","2022",167,2771,"6.0267051605918445"
"23007971201","Census Tract 9712.01; Franklin County; Maine","2022",128,3614,"3.541781959048146"
"23007971202","Census Tract 9712.02; Franklin County; Maine","2022",170,4199,"4.048582995951417"
"23007971300","Census Tract 9713; Franklin County; Maine","2022",252,3864,"6.521739130434782"
"23007971400","Census Tract 9714; Franklin County; Maine","2022",151,4637,"3.256415786068579"
"23009965100","Census Tract 9651; Hancock County; Maine","2022",71,2172,"3.268876611418048"
"23009965200","Census Tract 9652; Hancock County; Maine","2022",103,2503,"4.115061925689173"
"23009965300","Census Tract 9653; Hancock County; Maine","2022",484,4974,"9.73059911540008"
"23009965400","Census Tract 9654; Hancock County; Maine","2022",88,2564,"3.43213728549142"
"23009965503","Census Tract 9655.03; Hancock County; Maine","2022",137,4152,"3.29961464354528"
"23009965504","Census Tract 9655.04; Hancock County; Maine","2022",218,4395,"4.960182025028441"
"23009965700","Census Tract 9657; Hancock County; Maine","2022",188,3216,"5.845771144278607"
"23009965800","Census Tract 9658; Hancock County; Maine","2022",46,2113,"2.1769995267392335"
"23009965900","Census Tract 9659; Hancock County; Maine","2022",88,5161,"1.7050959116450302"
"23009966000","Census Tract 9660; Hancock County; Maine","2022",49,1672,"2.930622009569378"
"23009966100","Census Tract 9661; Hancock County; Maine","2022",67,1648,"4.065533980582525"
"23009966200","Census Tract 9662; Hancock County; Maine","2022",80,1930,"4.145077720207254"
"23009966300","Census Tract 9663; Hancock County; Maine","2022",122,4553,"2.6795519437733364"
"23009966400","Census Tract 9664; Hancock County; Maine","2022",32,2380,"1.3445378151260505"
"23009966500","Census Tract 9665; Hancock County; Maine","2022",55,2984,"1.8431635388739944"
"23009966600","Census Tract 9666; Hancock County; Maine","2022",129,3150,"4.095238095238096"
"23009966700","Census Tract 9667; Hancock County; Maine","2022",339,6284,"5.394653087205602"
"23009990000","Census Tract 9900; Hancock County; Maine","2022",0,0,"0"
"23011010100","Census Tract 101; Kennebec County; Maine","2022",283,4543,"6.2293638564825"
"23011010200","Census Tract 102; Kennebec County; Maine","2022",441,4008,"11.002994011976048"
"23011010300","Census Tract 103; Kennebec County; Maine","2022",84,3289,"2.553967771359076"
"23011010400","Census Tract 104; Kennebec County; Maine","2022",207,2743,"7.546481954064893"
"23011010500","Census Tract 105; Kennebec County; Maine","2022",150,4355,"3.4443168771526977"
"23011010601","Census Tract 106.01; Kennebec County; Maine","2022",146,4469,"3.2669501006936676"
"23011010602","Census Tract 106.02; Kennebec County; Maine","2022",160,2775,"5.7657657657657655"
"23011010700","Census Tract 107; Kennebec County; Maine","2022",62,2558,"2.4237685691946833"
"23011010801","Census Tract 108.01; Kennebec County; Maine","2022",113,2387,"4.733975701717638"
"23011010803","Census Tract 108.03; Kennebec County; Maine","2022",180,2988,"6.024096385542169"
"23011010804","Census Tract 108.04; Kennebec County; Maine","2022",59,3667,"1.6089446413962367"
"23011010900","Census Tract 109; Kennebec County; Maine","2022",99,1688,"5.8649289099526065"
"23011011000","Census Tract 110; Kennebec County; Maine","2022",207,4306,"4.807245703669299"
"23011012000","Census Tract 120; Kennebec County; Maine","2022",112,3605,"3.1067961165048543"
"23011013000","Census Tract 130; Kennebec County; Maine","2022",141,4107,"3.433162892622352"
"23011014001","Census Tract 140.01; Kennebec County; Maine","2022",219,3923,"5.5824624012235535"
"23011014002","Census Tract 140.02; Kennebec County; Maine","2022",118,2215,"5.327313769751693"
"23011014500","Census Tract 145; Kennebec County; Maine","2022",62,2371,"2.6149304091100802"
"23011015000","Census Tract 150; Kennebec County; Maine","2022",127,2616,"4.8547400611620795"
"23011015500","Census Tract 155; Kennebec County; Maine","2022",124,3376,"3.672985781990521"
"23011016000","Census Tract 160; Kennebec County; Maine","2022",223,3258,"6.844689993861265"
"23011017000","Census Tract 170; Kennebec County; Maine","2022",280,4681,"5.981627857295449"
"23011018000","Census Tract 180; Kennebec County; Maine","2022",120,4526,"2.6513477684489617"
"23011019000","Census Tract 190; Kennebec County; Maine","2022",67,2643,"2.534998108210367"
"23011020000","Census Tract 200; Kennebec County; Maine","2022",339,4434,"7.645466847090663"
"23011020500","Census Tract 205; Kennebec County; Maine","2022",103,2368,"4.349662162162162"
"23011021000","Census Tract 210; Kennebec County; Maine","2022",124,3381,"3.6675539781129842"
"23011022000","Census Tract 220; Kennebec County; Maine","2022",111,2733,"4.061470911086718"
"23011023001","Census Tract 230.01; Kennebec County; Maine","2022",115,4105,"2.8014616321559074"
"23011023002","Census Tract 230.02; Kennebec County; Maine","2022",261,3840,"6.796874999999999"
"23011024101","Census Tract 241.01; Kennebec County; Maine","2022",325,4038,"8.048538880633977"
"23011024102","Census Tract 241.02; Kennebec County; Maine","2022",151,4847,"3.115329069527543"
"23011024201","Census Tract 242.01; Kennebec County; Maine","2022",198,3226,"6.137631742095475"
"23011024202","Census Tract 242.02; Kennebec County; Maine","2022",46,3674,"1.2520413718018508"
"23011025001","Census Tract 250.01; Kennebec County; Maine","2022",260,4511,"5.763688760806916"
"23011025002","Census Tract 250.02; Kennebec County; Maine","2022",64,1749,"3.659233847913093"
"23013970200","Census Tract 9702; Knox County; Maine","2022",163,5221,"3.122007278299176"
"23013970301","Census Tract 9703.01; Knox County; Maine","2022",177,3234,"5.4730983302411875"
"23013970302","Census Tract 9703.02; Knox County; Maine","2022",384,4402,"8.723307587460246"
"23013970401","Census Tract 9704.01; Knox County; Maine","2022",66,4873,"1.3544018058690745"
"23013970402","Census Tract 9704.02; Knox County; Maine","2022",90,2753,"3.269160915365056"
"23013970500","Census Tract 9705; Knox County; Maine","2022",122,3636,"3.3553355335533555"
"23013970600","Census Tract 9706; Knox County; Maine","2022",76,2305,"3.297180043383948"
"23013970700","Census Tract 9707; Knox County; Maine","2022",158,4681,"3.3753471480452895"
"23013970800","Census Tract 9708; Knox County; Maine","2022",112,2838,"3.9464411557434813"
"23013970900","Census Tract 9709; Knox County; Maine","2022",38,2610,"1.4559386973180077"
"23013971000","Census Tract 9710; Knox County; Maine","2022",118,2609,"4.522805672671522"
"23013971100","Census Tract 9711; Knox County; Maine","2022",59,1567,"3.765156349712827"
"23013990000","Census Tract 9900; Knox County; Maine","2022",0,0,"0"
"23015975100","Census Tract 9751; Lincoln County; Maine","2022",381,5815,"6.5520206362854685"
"23015975200","Census Tract 9752; Lincoln County; Maine","2022",213,5178,"4.113557358053303"
"23015975300","Census Tract 9753; Lincoln County; Maine","2022",198,3811,"5.195486748884806"
"23015975400","Census Tract 9754; Lincoln County; Maine","2022",115,3827,"3.004964724327149"
"23015975500","Census Tract 9755; Lincoln County; Maine","2022",234,6471,"3.616133518776078"
"23015975600","Census Tract 9756; Lincoln County; Maine","2022",156,3801,"4.1041831097079715"
"23015975700","Census Tract 9757; Lincoln County; Maine","2022",30,976,"3.0737704918032787"
"23015975800","Census Tract 9758; Lincoln County; Maine","2022",124,3047,"4.069576632753527"
"23015976200","Census Tract 9762; Lincoln County; Maine","2022",48,2540,"1.889763779527559"
"23015990000","Census Tract 9900; Lincoln County; Maine","2022",0,0,"0"
"23017965100","Census Tract 9651; Oxford County; Maine","2022",60,1279,"4.691164972634871"
"23017965400","Census Tract 9654; Oxford County; Maine","2022",52,3504,"1.4840182648401825"
"23017965500","Census Tract 9655; Oxford County; Maine","2022",49,2379,"2.0596889449348463"
"23017965600","Census Tract 9656; Oxford County; Maine","2022",115,3492,"3.2932416953035513"
"23017965700","Census Tract 9657; Oxford County; Maine","2022",131,3234,"4.050711193568336"
"23017965800","Census Tract 9658; Oxford County; Maine","2022",117,3578,"3.2699832308552264"
"23017965900","Census Tract 9659; Oxford County; Maine","2022",160,2907,"5.503955968352253"
"23017966001","Census Tract 9660.01; Oxford County; Maine","2022",59,1816,"3.248898678414097"
"23017966002","Census Tract 9660.02; Oxford County; Maine","2022",42,1336,"3.143712574850299"
"23017966100","Census Tract 9661; Oxford County; Maine","2022",150,1980,"7.575757575757576"
"23017966200","Census Tract 9662; Oxford County; Maine","2022",395,5226,"7.558362035973976"
"23017966300","Census Tract 9663; Oxford County; Maine","2022",157,3747,"4.190018681611956"
"23017966401","Census Tract 9664.01; Oxford County; Maine","2022",170,4089,"4.157495720224994"
"23017966402","Census Tract 9664.02; Oxford County; Maine","2022",86,2038,"4.2198233562316"
"23017966500","Census Tract 9665; Oxford County; Maine","2022",61,5113,"1.193037355759828"
"23017966600","Census Tract 9666; Oxford County; Maine","2022",77,3145,"2.448330683624801"
"23017966700","Census Tract 9667; Oxford County; Maine","2022",184,3400,"5.411764705882352"
"23017966800","Census Tract 9668; Oxford County; Maine","2022",214,2872,"7.451253481894151"
"23017966900","Census Tract 9669; Oxford County; Maine","2022",187,3141,"5.953517987901942"
"23019000200","Census Tract 2; Penobscot County; Maine","2022",31,3319,"0.9340162699608316"
"23019000300","Census Tract 3; Penobscot County; Maine","2022",177,4284,"4.131652661064425"
"23019000400","Census Tract 4; Penobscot County; Maine","2022",221,2014,"10.973187686196624"
"23019000500","Census Tract 5; Penobscot County; Maine","2022",114,3453,"3.301476976542137"
"23019000600","Census Tract 6; Penobscot County; Maine","2022",59,1729,"3.412377096587623"
"23019000700","Census Tract 7; Penobscot County; Maine","2022",170,3265,"5.206738131699847"
"23019000900","Census Tract 9; Penobscot County; Maine","2022",450,7213,"6.238735616248441"
